Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
332.734384059906,-0.005819319,-195.55531295550156,77.59468704449841
334.1729259490967,-0.005819162,-195.5456180342792,77.60438196572079
335.6112017631531,-0.005819308,-195.5546336629966,77.59536633700338
337.05012607574463,-0.005819109,-195.5423454378955,77.60765456210447
338.48796343803406,-0.005819695,-195.57853517346166,77.57146482653832
339.92641711235046,-0.005820847,-195.64971757056503,77.50028242943495
341.365425825119,-0.005820606,-195.63482193647064,77.51517806352933
342.80395126342773,-0.005819905,-195.59150736832464,77.55849263167534
344.24215841293335,-0.005819989,-195.59669671584038,77.5533032841596
345.68080377578735,-0.005818795,-195.52295903640504,77.62704096359494
347.11890053749084,-0.005821852,-195.71185807257393,77.43814192742605
348.5574862957001,-0.005821025,-195.6607207453319,77.48927925466808
349.9962418079376,-0.005821036,-195.66140075640112,77.48859924359886
351.43544578552246,-0.005821151,-195.66851023904042,77.48148976095956
352.87350606918335,-0.005941155,-203.3789864249593,69.77101357504068
354.3129494190216,-0.005820784,-195.64582347761097,77.504176522389
355.75072741508484,-0.005820407,-195.622523888744,77.52747611125596
357.1899633407593,-0.005820732,-195.6426094195083,77.50739058049169
358.6285557746887,-0.005819591,-195.57211146918473,77.57788853081524
360.06638836860657,-0.005819528,-195.56822038675682,77.58177961324316
361.50551319122314,-0.005819633,-195.5747056079548,77.57529439204518
362.94309544563293,-0.005819706,-195.57921462776687,77.5707853722331
364.3825857639313,-0.005820481,-195.62709685607558,77.5229031439244
365.8209149837494,-0.005820271,-195.61412005981413,77.53587994018585
367.25938296318054,-0.005818156,-195.48351865071277,77.66648134928721
368.6977927684784,-0.005817507,-195.44347689840924,77.70652310159073
370.13616728782654,-0.006710664,-275.24803903499367,-2.0980390349936897
371.5750877857208,-0.005817957,-195.47123912758252,77.67876087241746
373.0133419036865,-0.005819329,-195.5559304981325,77.59406950186747
