Tiempo (s),Voltaje (V),Temperatura (C),Temperatura (K)
292.45600986480713,-0.004940132,-151.314009994414,121.83599000558598
293.8946146965027,-0.004954402,-151.92316303504663,121.22683696495335
295.3333246707916,-0.004971468,-152.6548831326083,120.49511686739169
296.77222084999084,-0.004989884,-153.44848248810936,119.70151751189061
298.2105612754822,-0.005010185,-154.32821937267408,118.8217806273259
299.64934277534485,-0.005034307,-155.3803871117415,117.76961288825848
301.0874910354614,-0.005071255,-157.00688173395343,116.14311826604654
302.52587699890137,-0.005163933,-161.17079405521952,111.97920594478046
303.96464467048645,-0.005340641,-169.4884973357925,103.66150266420749
305.4035038948059,-0.005547702,-180.01403082904648,93.1359691709535
306.8422074317932,-0.005647866,-185.48162058448486,87.66837941551512
308.28085017204285,-0.005699921,-188.43759733817615,84.71240266182383
309.71935844421387,-0.005730912,-190.23804773417055,82.91195226582943
311.15816736221313,-0.005749611,-191.33978632219544,81.81021367780454
312.5966012477875,-0.005762845,-192.12675353798693,81.02324646201305
314.03511118888855,-0.005771419,-192.6398718751965,80.51012812480349
315.47367548942566,-0.005778382,-193.05849192256755,80.09150807743242
